rank,term,p_value,z_score,combined_score,overlapping_genes,adj_p_value,old_p_value,old_adj_p_value,gene_set
26,Renal cell carcinoma,0.06358138928022476,16.268790849673202,44.82758713858363,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
27,Central carbon metabolism in cancer,0.06447406482797437,16.03220611916264,43.95216853322471,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
28,Prolactin signaling pathway,0.06447406482797437,16.03220611916264,43.95216853322471,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
29,Melanoma,0.06625699797015604,15.579029733959311,42.28482356965927,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
30,Non-small cell lung cancer,0.06625699797015604,15.579029733959311,42.28482356965927,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
31,Glioma,0.06892536310358338,14.945195195195195,39.97437769651857,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
32,Chronic myeloid leukemia,0.06981321167142542,14.745185185185186,39.25068041075836,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
33,Pathways of neurodegeneration,0.07378588613161176,4.852132819301082,12.647510261690238,"NRAS, DNAH9",0.18935429209811822,0,0,KEGG_2021_Human
34,B cell receptor signaling pathway,0.07424043671117812,13.82013888888889,35.938529151001916,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
35,ErbB signaling pathway,0.07776783634529352,13.159391534391535,33.609445860060674,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
36,Colorectal cancer,0.07864769465120389,13.003921568627451,33.06607217254294,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
37,Gap junction,0.08040502610852071,12.703703703703704,32.021953951870294,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
38,PD-L1 expression and PD-1 checkpoint pathway in cancer,0.081282500607778,12.558712121212121,31.520163750462697,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
39,GnRH signaling pathway,0.08478447291772329,12.010265700483092,29.63704634647099,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
40,TGF-beta signaling pathway,0.0856579879469774,11.8805256869773,29.195118234670645,PPP2CB,0.18935429209811822,0,0,KEGG_2021_Human
41,Prostate cancer,0.08827379654488644,11.507523148148149,27.932348685816894,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
42,Choline metabolism in cancer,0.08914415615924,11.38831615120275,27.531259847052414,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
43,AGE-RAGE signaling pathway in diabetic complications,0.09088251453617983,11.15712682379349,26.75688382123247,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
44,Melanogenesis,0.09175051464357865,11.045,26.38299470978668,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
45,Chagas disease,0.09261772960228992,10.935093509350935,26.017591233462856,PPP2CB,0.18935429209811822,0,0,KEGG_2021_Human
46,Longevity regulating pathway,0.09261772960228992,10.935093509350935,26.017591233462856,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
47,T cell receptor signaling pathway,0.09434980672385117,10.72168284789644,25.311170493332494,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
